X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.429813,43.719248,80257630,5002065903,2015,2015-12-02T05:00:00.000Z,1419,14,LAWRENCE AVE W,BATHURST ST,1 m West of,Major Arterial,North York,43.719248,-79.429813,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,62,North, , , , ,Vehicle turns left while ped crosses without ROW at inter.,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,"32,13,53",,,39,,524
-79.412013,43.655574,8000206,143380193,2014,2014-11-27T05:00:00.000Z,1420,14,549 COLLEGE ST, , ,Major Arterial,Toronto and East York,43.655574,-79.412013,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Passenger,90 to 94,Fatal,45, , , , , , , , , , , , , ,Yes, , ,, ,Yes, , , , , ,14,,,81,,525
-79.54649,43.770245,7415478,1294403,2012,2012-05-15T04:00:00.000Z,1426,14,WESTON RD,STEELES AVE W, ,Major Arterial,Etobicoke York,43.770245,-79.54649,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,15,South,Other, , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , ,Yes,, , , ,Yes, , , ,31,,,21,,526
-79.282733,43.716109,80948659,8001394045,2018,2018-07-30T04:00:00.000Z,1427,14,WARDEN AVE,FAIRFAX CRES, ,Major Arterial,Scarborough,43.716109,-79.282733,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,39,East, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,41,,,120,,527
-79.574893,43.764346,7380797,1278086,2012,2012-01-30T05:00:00.000Z,1428,14,STEELES AVE W,ISLINGTON AVE, ,Major Arterial,Etobicoke York,43.764346,-79.574893,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,75 to 79,Fatal,6,West,"Automobile, Station Wagon",Turning Left,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , ,, , , , , , ,Yes,31,,,0,,528
-79.37829,43.666245,5226635,1098793,2009,2009-04-03T04:00:00.000Z,1429,14,JARVIS ST,WELLESLEY ST E, ,Major Arterial,Toronto and East York,43.666245,-79.37829,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,11,East,Other, , , ,Vehicle turns left while ped crosses without ROW at inter.,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,51,,,71,,529
-79.482868,43.688357,80499255,6000032002,2016,2016-01-06T05:00:00.000Z,1429,14,BLACK CREEK DR,EGLINTON AVE W,13 m West of,Major Arterial,Etobicoke York,43.688357,-79.482868,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,90 to 94,Fatal,5,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , ,, , , , , , , ,12,,,110,,530
-79.41779,43.788945,6804593,1239243,2011,2011-06-17T04:00:00.000Z,1432,14,WEDGEWOOD DR,YONGE ST, ,Major Arterial,North York,43.788945,-79.41779,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,5 to 9,Fatal,10,South,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,32,,,50,,531
-79.377147,43.711028,80500721,6000087893,2016,2016-01-15T05:00:00.000Z,1435,14,BAYVIEW AVE,EGLINTON AVE E,6 m North of,Major Arterial,North York,43.711028,-79.377147,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,6,East, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,53,,,56,,532
-79.267925,43.732192,80545821,6000983076,2016,2016-06-06T04:00:00.000Z,1435,14,KENNEDY RD,EGLINTON AVE E, ,Major Arterial,Scarborough,43.732192,-79.267925,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Passenger,65 to 69,Fatal,44, , , , , , , , , , , , , ,Yes, , ,, ,Yes, ,Yes,Yes, , ,41,,,124,,533
-79.38629,43.650045,7486701,1324513,2012,2012-11-07T05:00:00.000Z,1437,14,RICHMOND ST W,UNIVERSITY AVE, ,Major Arterial,Toronto and East York,43.650045,-79.38629,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,55 to 59,Fatal,38,West,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Unknown, ,Yes,Yes, , ,, ,Yes, , , , , ,52,,,76,,534
-79.472804,43.684897,80491048,5001824991,2015,2015-10-23T04:00:00.000Z,1437,14,KEELE ST,DONALD AVE, ,Major Arterial,Etobicoke York,43.684897,-79.472804,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,53,East, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,12,,,110,,535
-79.32799,43.740245,6671921,1252228,2011,2011-08-30T04:00:00.000Z,1438,14,LAWRENCE AVE E,E OF DVP ON RAMP Aven, ,Major Arterial,North York,43.740245,-79.32799,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Rear End,Passenger,40 to 44,Fatal,22, ,Other, , , , , , , , , , , ,Yes, ,Yes,, ,Yes,Yes,Yes, , , ,33,,,43,,536
-79.390689,43.679843,7775216,1335553,2013,2013-01-15T05:00:00.000Z,1438,14,YONGE ST,MARLBOROUGH AVE, ,Major Arterial,Toronto and East York,43.679843,-79.390689,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,3,West, , , , ,Vehicle turns left while ped crosses without ROW at inter.,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,53,,,98,,537
-79.396922,43.68751,3738222,977199,2013,2013-11-15T05:00:00.000Z,1440,14,64 ST CLAIR AVE W, , ,Major Arterial,Toronto and East York,43.68751,-79.396922,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,53,South, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,53,,,97,,538
-79.34909,43.782745,5316444,1018347,2008,2008-01-31T05:00:00.000Z,1440,14,DON MILLS RD E,GODSTONE RD, ,Major Arterial,North York,43.782745,-79.34909,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,SMV Other,Passenger,80 to 84,Fatal,6, ,Other, , , , , , , , , , , ,Yes, , ,, ,Yes, , , , , ,33,,,47,,539
-79.290668,43.81116,80566658,6002208039,2016,2016-12-13T05:00:00.000Z,1440,14,MIDLAND AVE,KILCULLEN CASTLE GT, ,Major Arterial,Scarborough,43.81116,-79.290668,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,77,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,42,,,129,,540
-79.542331,43.752017,80631859,7000155315,2017,2017-01-25T05:00:00.000Z,1440,14,FINCH AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.752017,-79.542331,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Angle,Driver,85 to 89,Fatal,6,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Medical or Physical Disability, , , , , , , , ,Yes, ,Yes,, , , ,Yes,Yes, ,Yes,31,,,22,,541
-79.332294,43.738375,80542279,6000942671,2016,2016-05-31T04:00:00.000Z,1441,14,DON VALLEY PARKWAY  S,LAWRENCE AVE E, ,Expressway,North York,43.738375,-79.332294,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Rear End,Driver,70 to 74,Fatal,35,South,"Automobile, Station Wagon",Going Ahead,Speed too Slow,Inattentive, , , , , , , , ,Yes, ,Yes,, , , , , , , ,33,,,42,,542
-79.25879,43.736045,5044012,1134663,2009,2009-11-03T05:00:00.000Z,1445,14,GILDER DR,MIDLAND AVE, ,Major Arterial,Scarborough,43.736045,-79.25879,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,37,East,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,41,,,138,,543
-79.35589,43.665145,7514335,1290105,2012,2012-04-20T04:00:00.000Z,1447,14,DON VALLEY PARKWAY  N,GERRARD ST E, ,Expressway,Toronto and East York,43.665145,-79.35589,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Motorcycle Driver,35 to 39,Fatal,11,North,Motorcycle,Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , , ,Yes, ,, , ,Yes,Yes, , , ,55,,,68,,544
-79.28029,43.684645,5792659,1117854,2009,2009-08-07T04:00:00.000Z,1448,14,179 FALLINGBROOK RD, , ,Collector,Scarborough,43.684645,-79.28029,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,21,North,Other, , , ,Pedestrian hit at private driveway,Other,Medical or Physical Disability, , , ,Yes, ,Yes, , ,, , , , , , , ,41,,,122,,545
-79.44399,43.658045,5253286,1110725,2009,2009-06-23T04:00:00.000Z,1449,14,BLOOR ST W,ST HELENS AVE, ,Major Arterial,Toronto and East York,43.658045,-79.44399,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,17,West,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , ,Yes,, , , ,Yes, , , ,11,,,83,,546
-79.417888,43.727843,7808675,1351876,2013,2013-04-16T04:00:00.000Z,1450,14,AVENUE RD,FAIRLAWN AVE, ,Major Arterial,North York,43.727843,-79.417888,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,12,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, , , ,Yes,, , , , , , , ,32,,,39,,547
-79.382388,43.659644,7815051,1354707,2013,2013-05-04T04:00:00.000Z,1450,14,YONGE ST,GERRARD ST E, ,Major Arterial,Toronto and East York,43.659644,-79.382388,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Motorcycle Driver,40 to 44,Fatal,13,North,Motorcycle,Changing Lanes,Improper Lane Change,Normal, , , , , , ,Yes, , ,Yes, ,, , , , , , , ,"51,52",,,76,,548
-79.364993,43.656932,80546836,6001326720,2016,2016-07-28T04:00:00.000Z,1450,14,PARLIAMENT ST,SHUTER ST, ,Minor Arterial,Toronto and East York,43.656932,-79.364993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,49,West, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , ,Yes, , , ,Yes,, , , , , , , ,51,,,72,,549
-79.49319,43.670245,7559685,1318483,2012,2012-10-05T04:00:00.000Z,1455,14,JANE ST,CORBETT AVE, ,Major Arterial,Etobicoke York,43.670245,-79.49319,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Motorcycle Driver,35 to 39,Fatal,33,North,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, ,, , , , , , , ,12,,,111,,550
-79.35469,43.792645,5794771,1140988,2009,2009-12-08T05:00:00.000Z,1456,14,FINCH AVE E,DON MILLS RD, ,Major Arterial,North York,43.792645,-79.35469,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Passenger,85 to 89,Fatal,44, ,Other, , , , , , , , , , , ,Yes, , ,, ,Yes, , , , , ,33,,,47,,551
-79.301685,43.722369,80000055,131219717,2013,2013-12-24T05:00:00.000Z,1500,15,VICTORIA PARK AVE,O CONNOR DR, ,Major Arterial,Scarborough,43.722369,-79.301685,Mid-Block, ,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,63,East, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,"54,41",,,120,,552
-79.452075,43.702281,80944447,8001058392,2018,2018-06-11T04:00:00.000Z,1500,15,DUFFERIN ST,BRIAR HILL AVE, ,Major Arterial,North York,43.702281,-79.452075,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,31,North, , , , ,Unknown,Crossing with right of way, , , , ,Yes, ,Yes, , ,, , ,Yes,Yes,Yes, , ,13,,,108,,553
-79.59529,43.759545,6115276,1156744,2010,2010-03-09T05:00:00.000Z,1504,15,STEELES AVE W,GIHON SPRING DR, ,Major Arterial,Etobicoke York,43.759545,-79.59529,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Approaching,Driver,45 to 49,Fatal,14,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, ,Yes,, , , , , , , ,23,,,2,,554
-79.484439,43.64926,80757191,7001289449,2017,2017-07-18T04:00:00.000Z,1504,15,BLOOR ST W,JANE ST, ,Major Arterial,Toronto and East York,43.64926,-79.484439,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Rear End,Motorcycle Driver,70 to 74,Fatal,31,East,Motorcycle,Going Ahead,Driving Properly,Unknown, , , , , , , , , ,Yes,Yes,, , , , , , , ,11,,,87,,555
-79.41439,43.728645,7516539,1329059,2012,2012-12-03T05:00:00.000Z,1507,15,ELM RD,FAIRLAWN AVE, ,Collector,North York,43.728645,-79.41439,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,41,East,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,32,,,105,,556
-79.508113,43.719008,80875568,8000662467,2018,2018-04-13T04:00:00.000Z,1512,15,JANE ST,BEVERLY HILLS DR, ,Major Arterial,North York,43.719008,-79.508113,Intersection,At Intersection,Traffic Signal, ,Daylight, ,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,19,South, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , ,Yes,Yes, , , ,31,,,26,,557
-79.302089,43.723372,80221527,4003192512,2014,2014-10-28T04:00:00.000Z,1515,15,VICTORIA PARK AVE,O CONNOR DR, ,Major Arterial,Scarborough,43.723372,-79.302089,Intersection,Intersection Related,Traffic Signal,Other,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,70 to 74,Fatal,36,South,Bicycle,Going Ahead, , , , , ,Motorist turning right on green or amber at signalized intersection strikes cyclist.,Other,Other, ,Yes,Yes, , ,, , , , , , , ,"54,41",,,120,,558
-79.500606,43.621562,80000073,5000260881,2015,2015-02-13T05:00:00.000Z,1516,15,ROYAL YORK RD,MANITOBA ST, ,Minor Arterial,Etobicoke York,43.621562,-79.500606,Intersection, ,No Control,Other,Daylight,Other,Fatal,Other,Passenger,75 to 79,Fatal,5, , , , , , , , , , , , , , , , ,, ,Yes, , , , , ,22,,,17,,559
-79.52879,43.626245,7845040,1367518,2013,2013-07-22T04:00:00.000Z,1519,15,KIPLING AVE,JUTLAND RD, ,Major Arterial,Etobicoke York,43.626245,-79.52879,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,20 to 24,Fatal,23,North,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, ,, , , ,Yes, , , ,22,,,14,,560
-79.34499,43.736845,7527468,1298038,2012,2012-06-08T04:00:00.000Z,1520,15,LAWRENCE AVE E,KARL FRASER  RD, ,Major Arterial,North York,43.736845,-79.34499,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,40 to 44,Fatal,17,East,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, ,, , , ,Yes, , , ,33,,,42,,561
-79.488223,43.727904,80793625,8000090859,2018,2018-01-15T05:00:00.000Z,1520,15,23 IANHALL RD, , ,Local,North York,43.727904,-79.488223,Mid-Block,Non Intersection,No Control,Snow,Daylight,Loose Snow,Fatal,Pedestrian Collisions,Pedestrian,5 to 9,Fatal,7,Unknown, , , , ,Pedestrian hit at mid-block,Person Getting on/off Vehicle,Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,31,,,26,,562
-79.424747,43.796965,80000012,131031283,2013,2013-11-24T05:00:00.000Z,1521,15,100 STEELES AVE W, , ,Major Arterial,North York,43.796965,-79.424747,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,56,South, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,32,,,36,,563
-79.270885,43.687686,80790892,7003241293,2017,2017-12-21T05:00:00.000Z,1528,15,KINGSTON RD,WARDEN AVE, ,Major Arterial,Scarborough,43.687686,-79.270885,Intersection,At Intersection,Traffic Signal,Other,Daylight,Other,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,62,South, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,, , ,Yes,Yes,Yes,Yes, ,41,,,122,,564
-79.53559,43.726445,5329697,1024623,2008,2008-02-29T05:00:00.000Z,1530,15,WESTON RD,STARVIEW LANE, ,Major Arterial,Etobicoke York,43.726445,-79.53559,Intersection, ,No Control,Snow,Daylight,Slush,Fatal,Approaching,Passenger,30 to 34,Fatal,10, ,Other, , , , , , , , , , , ,Yes, ,Yes,, ,Yes,Yes,Yes, , , ,31,,,23,,565
-79.53559,43.726445,5329698,1024623,2008,2008-02-29T05:00:00.000Z,1530,15,WESTON RD,STARVIEW LANE, ,Major Arterial,Etobicoke York,43.726445,-79.53559,Intersection, ,No Control,Snow,Daylight,Slush,Fatal,Approaching,Driver,55 to 59,Fatal,9,North,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Normal, , , , , , , , ,Yes, ,Yes,, ,Yes,Yes,Yes, , , ,31,,,23,,566
-79.17908,43.793753,80741749,7000701050,2017,2017-04-21T04:00:00.000Z,1530,15,HALFMOON SQ,CANMORE BLVD,north of,Collector,Scarborough,43.793753,-79.17908,Intersection,Intersection Related,No Control,Clear,"Daylight, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,5 to 9,Fatal,19,East, , , , ,Vehicle hits the pedestrian walking or running out from between parked vehicles at mid-block,Running onto Roadway,Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,43,,,134,,567
-79.306857,43.818522,80793697,8000370625,2018,2018-02-27T05:00:00.000Z,1530,15,CANONGATE TRL,OCKWELL MANOR  DR, ,Collector,Scarborough,43.818522,-79.306857,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,10 to 14,Fatal,13,East, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,42,,,116,,568
-79.606792,43.730746,7856191,1372377,2013,2013-08-27T04:00:00.000Z,1533,15,HUMBER COLLEGE Blvd,WINDWOOD Dr, ,Minor Arterial,Etobicoke York,43.730746,-79.606792,Mid-Block, ,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,35,South, , , , ,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal, , , ,Yes, ,Yes, , ,, , ,Yes,Yes, , , ,23,,,1,,569
-79.471744,43.652056,80681701,7000416403,2017,2017-03-07T05:00:00.000Z,1538,15,BLOOR ST W,KENNEDY PARK RD,8.6 m East of,Major Arterial,Toronto and East York,43.652056,-79.471744,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Fatal,Approaching,Passenger,35 to 39,Fatal,10, ,"Automobile, Station Wagon", , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, , , ,11,,,87,,570
-79.28489,43.800545,6672317,1252379,2011,2011-09-01T04:00:00.000Z,1540,15,MIDLAND AVE,BAYLAWN DR, ,Major Arterial,Scarborough,43.800545,-79.28489,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Driver,35 to 39,Fatal,23,South,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,42,,,129,,571
-79.25159,43.703646,7792626,1345175,2013,2013-03-07T05:00:00.000Z,1545,15,CLIFFSIDE DR,EAST HAVEN DR, ,Collector,Scarborough,43.703646,-79.25159,Intersection, ,Stop Sign,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,5 to 9,Fatal,6,West, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , ,Yes,, , , ,Yes, , , ,41,,,122,,572
-79.244487,43.748545,7857845,1373040,2013,2013-08-30T04:00:00.000Z,1545,15,DANFORTH RD,BARDSEA CRT, ,Major Arterial,Scarborough,43.748545,-79.244487,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,45 to 49,Fatal,36,North,Motorcycle,Changing Lanes,Improper Lane Change,Normal, , , , , , , , ,Yes,Yes,Yes,, , ,Yes,Yes, , , ,43,,,127,,573
-79.60669,43.733745,5247781,1108193,2009,2009-06-05T04:00:00.000Z,1547,15,FINCH AVE W,HALESIA DR, ,Major Arterial,Etobicoke York,43.733745,-79.60669,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,35 to 39,Fatal,15,East,Motorcycle,Slowing or Stopping,Lost control,Unknown, , , , , , , , ,Yes,Yes, ,, , , ,Yes, , , ,23,,,1,,574
-79.349178,43.641406,80566372,6001911469,2016,2016-10-27T04:00:00.000Z,1549,15,CHERRY ST,POLSON ST, ,Collector,Toronto and East York,43.641406,-79.349178,Mid-Block,Overpass or Bridge,No Control,Rain,Daylight,Wet,Fatal,SMV Other,Driver,50 to 54,Fatal,66,North,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,"00,51",,,70,,575
-79.350383,43.718589,80949484,8001512528,2018,2018-08-16T04:00:00.000Z,1555,15,LESLIE ST,EGLINTON AVE E, ,Major Arterial,North York,43.718589,-79.350383,Intersection,Intersection Related,Stop Sign,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,85 to 89,Fatal,43,East,Passenger Van,Turning Left,Improper Turn,Inattentive, , , , , , , , ,Yes, ,Yes,, , , , , , , ,33,,,42,,576
-79.280689,43.729346,7777325,1336921,2013,2013-01-23T05:00:00.000Z,1556,15,EGLINTON AVE E,SINNOTT RD, ,Major Arterial,Scarborough,43.729346,-79.280689,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,2,North, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing with right of way,Normal, , , ,Yes, , , , ,, , , ,Yes,Yes, , ,41,,,120,,577
-79.567218,43.63444,80000015,13999959,2013,2013-11-30T05:00:00.000Z,1556,15,BLOOR ST W,NEILSON DR, ,Major Arterial,Etobicoke York,43.63444,-79.567218,Intersection, ,Traffic Signal,Other,Daylight,Other,Fatal,Turning Movement,Driver,30 to 34,Fatal,59,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes, , ,, , , , , , , ,22,,,12,,578
